,Unnamed: 0,SOURCE,ARTICULO,WORDS,TRANSLATE,SENTENCES_A,SENTENCES_B,SENTENCES_C,SENTENCES_D,SENTENCES_E,SENTENCES_F,READ,HEAR,WRITE,TALK,STATUS
1786,1690,,,misión,mission,,,,,,,,,,,
1787,1691,,,caja,box,,,,,,,,,,,
1788,1692,,,considerar,consider,,,,,,,,,,,
1789,1693,,,extranjeros,aliens,,,,,,,,,,,
1790,1694,,,extremo,extreme,,,,,,,,,,,
1791,1695,,,periodista,Journalist,,,,,,,,,,,
1792,1696,,,reducción,reduction,,,,,,,,,,,
1793,1697,,,matrimonio,marriage,,,,,,,,,,,
1794,1698,,,quieres,you want,,,,,,,,,,,
1795,1699,,,mas,more,,,,,,,,,,,
1796,1700,,,películas,Films,,,,,,,,,,,
1797,1701,,,fui,I was,,,,,,,,,,,
1798,1702,,,laboral,labor,,,,,,,,,,,
1799,1703,,,importa,matters,,,,,,,,,,,
1800,1704,,,seguía,continued,,,,,,,,,,,
1801,1705,,,negocio,business,,,,,,,,,,,
1802,1706,,,sexual,sexuality,,,,,,,,,,,
1803,1707,,,enseñanza,teaching,,,,,,,,,,,
1804,1708,,,agregó,added,,,,,,,,,,,
1805,1709,,,labios,lips,,,,,,,,,,,
1806,1710,,,resolución,resolution,,,,,,,,,,,
1807,1711,,,fundación,foundation,,,,,,,,,,,
1808,1712,,,hará,make,,,,,,,,,,,
1809,1713,,,depende,depends on,,,,,,,,,,,
1810,1714,,,diego,diego,,,,,,,,,,,
1811,1715,,,actor,actor,,,,,,,,,,,
1812,1716,,,técnicos,technicians,,,,,,,,,,,
1813,1717,,,belleza,beauty,,,,,,,,,,,
1814,1718,,,titular,headline,,,,,,,,,,,
1815,1719,,,roma,roma,,,,,,,,,,,
1816,1720,,,logrado,achieved,,,,,,,,,,,
1817,1721,,,víctimas,victims,,,,,,,,,,,
1818,1722,,,detalles,Details,,,,,,,,,,,
1819,1723,,,europeos,Europeans,,,,,,,,,,,
1820,1724,,,caballo,Horse,,,,,,,,,,,
1821,1725,,,huelga,strike,,,,,,,,,,,
1822,1726,,,carretera,highway,,,,,,,,,,,
1823,1727,,,norteamericano,American,,,,,,,,,,,
1824,1728,,,producir,produce,,,,,,,,,,,
1825,1729,,,antigua,Ancient,,,,,,,,,,,
1826,1730,,,alianza,alliance,,,,,,,,,,,
1827,1731,,,físico,physique,,,,,,,,,,,
1828,1732,,,sacar,pulling out,,,,,,,,,,,
1829,1733,,,publicidad,Advertising,,,,,,,,,,,
1830,1734,,,previsto,foreseen,,,,,,,,,,,
1831,1735,,,entorno,environment,,,,,,,,,,,
1832,1736,,,preocupación,concern,,,,,,,,,,,
1833,1737,,,resistencia,resistance,,,,,,,,,,,
1834,1738,,,murió,died,,,,,,,,,,,
1835,1739,,,éstas,these,,,,,,,,,,,
1836,1740,,,saben,know,,,,,,,,,,,
1837,1741,,,generalmente,usually,,,,,,,,,,,
1838,1742,,,h,h,,,,,,,,,,,
1839,1743,,,dormir,Sleeping,,,,,,,,,,,
1840,1744,,,individuo,individual,,,,,,,,,,,
1841,1745,,,cuerpos,Bodies,,,,,,,,,,,
1842,1746,,,corto,short,,,,,,,,,,,
1843,1747,,,organismos,Organisms,,,,,,,,,,,
1844,1748,,,especiales,specials,,,,,,,,,,,
1845,1749,,,internet,Internet,,,,,,,,,,,
1846,1750,,,bancos,Banks,,,,,,,,,,,
1847,1751,,,jugador,player,,,,,,,,,,,
1848,1752,,,esfuerzos,efforts,,,,,,,,,,,
1849,1753,,,beneficios,benefits,,,,,,,,,,,
1850,1754,,,terminar,finishing,,,,,,,,,,,
1851,1755,,,equilibrio,balance,,,,,,,,,,,
1852,1756,,,oído,ear,,,,,,,,,,,
1853,1757,,,lectura,reading,,,,,,,,,,,
1854,1758,,,piezas,parts,,,,,,,,,,,
1855,1759,,,límites,limits,,,,,,,,,,,
1856,1760,,,aproximadamente,approximately,,,,,,,,,,,
1857,1761,,,abre,opens,,,,,,,,,,,
1858,1762,,,david,David,,,,,,,,,,,
1859,1763,,,llevado,led,,,,,,,,,,,
1860,1764,,,privado,private,,,,,,,,,,,
1861,1765,,,salón,salon,,,,,,,,,,,
1862,1766,,,roberto,roberto,,,,,,,,,,,
1863,1767,,,actuales,current ones,,,,,,,,,,,
1864,1768,,,graves,severe,,,,,,,,,,,
1865,1769,,,sonrisa,smile,,,,,,,,,,,
1866,1770,,,uu,uu,,,,,,,,,,,
1867,1771,,,foto,photo,,,,,,,,,,,
1868,1772,,,perspectiva,perspective,,,,,,,,,,,
1869,1773,,,cifra,figure,,,,,,,,,,,
1870,1774,,,crédito,credit,,,,,,,,,,,
1871,1775,,,interesante,interesting,,,,,,,,,,,
1872,1776,,,constitucional,constitutional,,,,,,,,,,,
1873,1777,,,aceptar,Accept,,,,,,,,,,,
1874,1778,,,producido,produced,,,,,,,,,,,
1875,1779,,,bolsa,stock exchange,,,,,,,,,,,
1876,1780,,,factor,factor,,,,,,,,,,,
1877,1781,,,noches,Nights,,,,,,,,,,,
1878,1782,,,reconocimiento,recognition,,,,,,,,,,,
1879,1783,,,juventud,youth,,,,,,,,,,,
1880,1784,,,habitual,usual,,,,,,,,,,,
1881,1785,,,categoría,category,,,,,,,,,,,
1882,1786,,,requiere,requires,,,,,,,,,,,
1883,1787,,,fuese,it was,,,,,,,,,,,
1884,1788,,,impresión,Printing,,,,,,,,,,,
1885,1789,,,llamar,Calling,,,,,,,,,,,
1886,1790,,,duro,harsh,,,,,,,,,,,
1887,1791,,,universal,universal,,,,,,,,,,,
1888,1792,,,explicar,explain,,,,,,,,,,,
1889,1793,,,presentan,have,,,,,,,,,,,
1890,1794,,,realización,realization,,,,,,,,,,,
1891,1795,,,rápido,fast,,,,,,,,,,,
1892,1796,,,científicos,Scientists,,,,,,,,,,,
1893,1797,,,serio,serious,,,,,,,,,,,
1894,1798,,,científico,scientist,,,,,,,,,,,
1895,1799,,,comprender,comprehend,,,,,,,,,,,
1896,1800,,,reino,Kingdom,,,,,,,,,,,
1897,1801,,,preparación,preparation,,,,,,,,,,,
1898,1802,,,síntomas,symptoms,,,,,,,,,,,
1899,1803,,,recuperación,recovery,,,,,,,,,,,
1900,1804,,,utilización,utilization,,,,,,,,,,,
1901,1805,,,fuertes,strong,,,,,,,,,,,
1902,1806,,,sonido,sound,,,,,,,,,,,
1903,1807,,,inteligencia,Intelligence,,,,,,,,,,,
1904,1808,,,conversación,conversation,,,,,,,,,,,
1905,1809,,,establece,establishes,,,,,,,,,,,
1906,1810,,,hubiese,you had not been,,,,,,,,,,,
1907,1811,,,plena,full,,,,,,,,,,,
1908,1812,,,venía,was coming,,,,,,,,,,,
1909,1813,,,realizó,realized,,,,,,,,,,,
1910,1814,,,aznar,aznar,,,,,,,,,,,
1911,1815,,,daniel,daniel,,,,,,,,,,,
1912,1816,,,francesa,French,,,,,,,,,,,
1913,1817,,,legal,legal,,,,,,,,,,,
1914,1818,,,abrió,opened,,,,,,,,,,,
1915,1819,,,alegría,joy,,,,,,,,,,,
1916,1820,,,ojo,Eye,,,,,,,,,,,
1917,1821,,,ocurrido,happened,,,,,,,,,,,
1918,1822,,,díaz,diaz,,,,,,,,,,,
1919,1823,,,vuelto,returned,,,,,,,,,,,
1920,1824,,,diputado,deputy,,,,,,,,,,,
1921,1825,,,correspondiente,corresponding,,,,,,,,,,,
1922,1826,,,interna,internal,,,,,,,,,,,
1923,1827,,,musical,musical,,,,,,,,,,,
1924,1828,,,segundos,seconds,,,,,,,,,,,
1925,1829,,,recientemente,recently,,,,,,,,,,,
1926,1830,,,empieza,begins,,,,,,,,,,,
1927,1831,,,decreto,decree,,,,,,,,,,,
1928,1832,,,china,china,,,,,,,,,,,
1929,1833,,,pareció,it seemed,,,,,,,,,,,
1930,1834,,,células,cells,,,,,,,,,,,
1931,1835,,,suelen,they usually,,,,,,,,,,,
1932,1836,,,perfectamente,perfectly,,,,,,,,,,,
1933,1837,,,azúcar,sugar,,,,,,,,,,,
1934,1838,,,inversiones,investments,,,,,,,,,,,
1935,1839,,,concentración,concentration,,,,,,,,,,,
1936,1840,,,espalda,back,,,,,,,,,,,
1937,1841,,,producen,produce,,,,,,,,,,,
1938,1842,,,democrática,democratic,,,,,,,,,,,
1939,1843,,,respondió,replied,,,,,,,,,,,
1940,1844,,,sucede,happens,,,,,,,,,,,
1941,1845,,,contexto,context,,,,,,,,,,,
1942,1846,,,claramente,clearly,,,,,,,,,,,
1943,1847,,,paredes,Walls,,,,,,,,,,,
1944,1848,,,motivos,Reasons,,,,,,,,,,,
1945,1849,,,ciencias,sciences,,,,,,,,,,,
1946,1850,,,tuve,I had,,,,,,,,,,,
1947,1851,,,isabel,isabel,,,,,,,,,,,
1948,1852,,,argentino,Argentinean,,,,,,,,,,,
1949,1853,,,inicio,homepage,,,,,,,,,,,
1950,1854,,,mercados,Markets,,,,,,,,,,,
1951,1855,,,métodos,methods,,,,,,,,,,,
1952,1856,,,estudiar,Study,,,,,,,,,,,
1953,1857,,,interpretación,interpretation,,,,,,,,,,,
1954,1858,,,culturales,culturals,,,,,,,,,,,
1955,1859,,,prisión,prison,,,,,,,,,,,
1956,1860,,,llevan,carry,,,,,,,,,,,
1957,1861,,,amplio,broad,,,,,,,,,,,
1958,1862,,,queremos,we want,,,,,,,,,,,
1959,1863,,,apertura,opening,,,,,,,,,,,
1960,1864,,,dedos,fingers,,,,,,,,,,,
1961,1865,,,vale,Vale,,,,,,,,,,,
1962,1866,,,creer,Believe,,,,,,,,,,,
1963,1867,,,voto,vote,,,,,,,,,,,
1964,1868,,,participar,to participate,,,,,,,,,,,
1965,1869,,,corrupción,corruption,,,,,,,,,,,
1966,1870,,,histórica,Historical,,,,,,,,,,,
1967,1871,,,teresa,teresa,,,,,,,,,,,
1968,1872,,,papá,Daddy,,,,,,,,,,,
1969,1873,,,voces,voices,,,,,,,,,,,
1970,1874,,,pienso,I feed,,,,,,,,,,,
1971,1875,,,ángel,Angel,,,,,,,,,,,
1972,1876,,,inicial,Initial,,,,,,,,,,,
1973,1877,,,escala,scale,,,,,,,,,,,
1974,1878,,,estrellas,Stars,,,,,,,,,,,
1975,1879,,,página,page,,,,,,,,,,,
1976,1880,,,guatemala,guatemala,,,,,,,,,,,
1977,1881,,,temor,fear,,,,,,,,,,,
1978,1882,,,encontrado,found,,,,,,,,,,,
1979,1883,,,compra,Purchase,,,,,,,,,,,
1980,1884,,,pensó,he thought,,,,,,,,,,,
1981,1885,,,dudas,doubts,,,,,,,,,,,
1982,1886,,,reconocer,Recognize,,,,,,,,,,,
1983,1887,,,máxima,maximum,,,,,,,,,,,
1984,1888,,,actuar,act,,,,,,,,,,,
1985,1889,,,reales,reals,,,,,,,,,,,
1986,1890,,,universo,Universe,,,,,,,,,,,
1987,1891,,,directo,direct,,,,,,,,,,,
1988,1892,,,negociaciones,negotiations,,,,,,,,,,,
1989,1893,,,ricardo,ricardo,,,,,,,,,,,
1990,1894,,,instalaciones,facilities,,,,,,,,,,,
1991,1895,,,artículos,articles,,,,,,,,,,,
1992,1896,,,aparato,Apparatus,,,,,,,,,,,
1993,1897,,,lleno,full,,,,,,,,,,,
1994,1898,,,intelectual,intellectual,,,,,,,,,,,
1995,1899,,,cifras,figures,,,,,,,,,,,
1996,1900,,,jardín,Garden,,,,,,,,,,,
1997,1901,,,vacío,emptiness,,,,,,,,,,,
1998,1902,,,ciclo,cycle,,,,,,,,,,,
1999,1903,,,valle,Valley,,,,,,,,,,,
2000,1904,,,pensaba,I thought,,,,,,,,,,,
2001,1905,,,forman,they form,,,,,,,,,,,
2002,1906,,,dirigente,leader,,,,,,,,,,,
2003,1907,,,pide,asks for,,,,,,,,,,,
2004,1908,,,vehículos,Vehicles,,,,,,,,,,,
2005,1909,,,cuestiones,issues,,,,,,,,,,,
2006,1910,,,puesta,laying,,,,,,,,,,,
2007,1911,,,llamó,called,,,,,,,,,,,
2008,1912,,,ruiz,ruiz,,,,,,,,,,,
2009,1913,,,mostró,showed,,,,,,,,,,,
2010,1914,,,pecho,chest,,,,,,,,,,,
2011,1915,,,honor,honor,,,,,,,,,,,
2012,1916,,,pedir,ask for,,,,,,,,,,,
2013,1917,,,formar,form,,,,,,,,,,,
2014,1918,,,numerosos,numerous,,,,,,,,,,,
2015,1919,,,seguramente,Surely,,,,,,,,,,,
2016,1920,,,extraño,strange,,,,,,,,,,,
2017,1921,,,recurso,resource,,,,,,,,,,,
2018,1922,,,independiente,independent,,,,,,,,,,,
2019,1923,,,posiciones,positions,,,,,,,,,,,
2020,1924,,,sociedades,Societies,,,,,,,,,,,
2021,1925,,,exteriores,exteriors,,,,,,,,,,,
2022,1926,,,cita,quotation,,,,,,,,,,,
2023,1927,,,periodo,period,,,,,,,,,,,
2024,1928,,,propuestas,proposals,,,,,,,,,,,
2025,1929,,,empleados,Employees,,,,,,,,,,,
2026,1930,,,teniendo,having,,,,,,,,,,,
2027,1931,,,agencia,agency,,,,,,,,,,,
2028,1932,,,cuadros,Paintings,,,,,,,,,,,
2029,1933,,,partida,Heading,,,,,,,,,,,
2030,1934,,,tensión,voltage,,,,,,,,,,,
2031,1935,,,raúl,raúl,,,,,,,,,,,
2032,1936,,,mirar,look,,,,,,,,,,,
2033,1937,,,rica,rich,,,,,,,,,,,
2034,1938,,,mexicano,Mexican,,,,,,,,,,,
2035,1939,,,modelos,Models,,,,,,,,,,,
2036,1940,,,regreso,back,,,,,,,,,,,
2037,1941,,,gobiernos,Governments,,,,,,,,,,,
2038,1942,,,constituyen,constitute,,,,,,,,,,,
2039,1943,,,absoluta,absolute,,,,,,,,,,,
2040,1944,,,clima,climate,,,,,,,,,,,
2041,1945,,,criterio,criterion,,,,,,,,,,,
2042,1946,,,latina,latina,,,,,,,,,,,
2043,1947,,,continúa,continues,,,,,,,,,,,
2044,1948,,,punta,Tip,,,,,,,,,,,
2045,1949,,,amplia,wide,,,,,,,,,,,
2046,1950,,,registro,Registration,,,,,,,,,,,
2047,1951,,,sesión,session,,,,,,,,,,,
2048,1952,,,patria,homeland,,,,,,,,,,,
2049,1953,,,posee,possesses,,,,,,,,,,,
2050,1954,,,entró,entered,,,,,,,,,,,
2051,1955,,,servir,Serving,,,,,,,,,,,
2052,1956,,,lluvia,rain,,,,,,,,,,,
2053,1957,,,ganado,cattle,,,,,,,,,,,
2054,1958,,,pasando,passing through,,,,,,,,,,,
2055,1959,,,construir,build,,,,,,,,,,,
2056,1960,,,completa,complete,,,,,,,,,,,
2057,1961,,,personales,personals,,,,,,,,,,,
2058,1962,,,reducir,reduce,,,,,,,,,,,
2059,1963,,,desarrollar,develop,,,,,,,,,,,
2060,1964,,,alcance,Scope,,,,,,,,,,,
2061,1965,,,deporte,sport,,,,,,,,,,,
2062,1966,,,pacto,covenant,,,,,,,,,,,
2063,1967,,,elaboración,elaboration,,,,,,,,,,,
2064,1968,,,quedaba,was left,,,,,,,,,,,
2065,1969,,,vicepresidente,vice president,,,,,,,,,,,
2066,1970,,,alcohol,Alcohol,,,,,,,,,,,
2067,1971,,,etcétera,and so on,,,,,,,,,,,
2068,1972,,,fórmula,formula,,,,,,,,,,,
2069,1973,,,inferior,bottom,,,,,,,,,,,
2070,1974,,,tasa,rate,,,,,,,,,,,
2071,1975,,,expertos,experts,,,,,,,,,,,
2072,1976,,,extranjero,foreigner,,,,,,,,,,,
2073,1977,,,diciendo,saying,,,,,,,,,,,
2074,1978,,,olvidar,forgetting,,,,,,,,,,,
2075,1979,,,presentes,present,,,,,,,,,,,
2076,1980,,,pensando,thinking,,,,,,,,,,,
2077,1981,,,esperaba,expected,,,,,,,,,,,
2078,1982,,,código,code,,,,,,,,,,,
2079,1983,,,cooperación,cooperation,,,,,,,,,,,
2080,1984,,,fotografía,Photography,,,,,,,,,,,
2081,1985,,,batalla,battle,,,,,,,,,,,
2082,1986,,,alternativa,alternative,,,,,,,,,,,
2083,1987,,,nacido,Born,,,,,,,,,,,
2084,1988,,,árboles,Trees,,,,,,,,,,,
2085,1989,,,penal,criminal,,,,,,,,,,,
2086,1990,,,llena,full,,,,,,,,,,,
2087,1991,,,siguió,followed,,,,,,,,,,,
2088,1992,,,hablaba,he spoke,,,,,,,,,,,
2089,1993,,,turismo,Tourism,,,,,,,,,,,
2090,1994,,,papeles,Papers,,,,,,,,,,,
2091,1995,,,menudo,small,,,,,,,,,,,
2092,1996,,,angel,Angel,,,,,,,,,,,
2093,1997,,,papa,Papa,,,,,,,,,,,
2094,1998,,,populares,popular,,,,,,,,,,,
2095,1999,,,estación,station,,,,,,,,,,,
2096,2000,,,rápidamente,quickly,,,,,,,,,,,
2097,2001,,,sección,section,,,,,,,,,,,
2098,2002,,,determinado,determined,,,,,,,,,,,
2099,2003,,,convertirse,Becoming,,,,,,,,,,,
2100,2004,,,global,global,,,,,,,,,,,
2101,2005,,,negociación,negotiation,,,,,,,,,,,
2102,2006,,,instrumento,instrument,,,,,,,,,,,
2103,2007,,,dura,harsh,,,,,,,,,,,
2104,2008,,,significado,definicion de serenidad,,,,,,,,,,,
2105,2009,,,intensidad,intensity,,,,,,,,,,,
2106,2010,,,posterior,Subsequent,,,,,,,,,,,
2107,2011,,,múltiples,multiple,,,,,,,,,,,
2108,2012,,,gas,Gas,,,,,,,,,,,
2109,2013,,,nuevamente,again,,,,,,,,,,,
2110,2014,,,hierro,iron,,,,,,,,,,,
2111,2015,,,seguido,often,,,,,,,,,,,
2112,2016,,,once,eleven,,,,,,,,,,,
2113,2017,,,conseguido,achieved,,,,,,,,,,,
2114,2018,,,di,di,,,,,,,,,,,
2115,2019,,,soledad,loneliness,,,,,,,,,,,
2116,2020,,,mirando,looking at,,,,,,,,,,,
2117,2021,,,presentado,submitted,,,,,,,,,,,
2118,2022,,,instrumentos,instruments,,,,,,,,,,,
2119,2023,,,supo,knew how,,,,,,,,,,,
2120,2024,,,disco,Disk,,,,,,,,,,,
2121,2025,,,festival,festival,,,,,,,,,,,
2122,2026,,,llegan,arrive,,,,,,,,,,,
2123,2027,,,mezcla,blend,,,,,,,,,,,
2124,2028,,,drogas,drugs,,,,,,,,,,,
2125,2029,,,vivienda,Housing,,,,,,,,,,,
2126,2030,,,x,x,,,,,,,,,,,
2127,2031,,,escuchar,listen,,,,,,,,,,,
2128,2032,,,coronel,colonel,,,,,,,,,,,
2129,2033,,,completamente,completely,,,,,,,,,,,
2130,2034,,,ideal,ideal,,,,,,,,,,,
2131,2035,,,cáncer,cancer,,,,,,,,,,,
2132,2036,,,textos,texts,,,,,,,,,,,
2133,2037,,,hambre,hunger,,,,,,,,,,,
2134,2038,,,solidaridad,solidarity,,,,,,,,,,,
2135,2039,,,vicente,vicente,,,,,,,,,,,
2136,2040,,,continuar,continue,,,,,,,,,,,
2137,2041,,,porcentaje,percentage,,,,,,,,,,,
2138,2042,,,artes,Arts,,,,,,,,,,,
2139,2043,,,vienen,come,,,,,,,,,,,
2140,2044,,,iii,iii,,,,,,,,,,,
2141,2045,,,villa,villa,,,,,,,,,,,
2142,2046,,,ah,ah,,,,,,,,,,,
2143,2047,,,nicaragua,nicaragua,,,,,,,,,,,
2144,2048,,,hacían,were doing,,,,,,,,,,,
2145,2049,,,lector,reader,,,,,,,,,,,
2146,2050,,,estructuras,Structures,,,,,,,,,,,
2147,2051,,,venir,to come,,,,,,,,,,,
2148,2052,,,castillo,Castle,,,,,,,,,,,
2149,2053,,,opción,option,,,,,,,,,,,
2150,2054,,,comentó,he commented,,,,,,,,,,,
2151,2055,,,sindicatos,trade unions,,,,,,,,,,,
2152,2056,,,ganó,he won,,,,,,,,,,,
2153,2057,,,amenaza,threatening,,,,,,,,,,,
2154,2058,,,representante,representative,,,,,,,,,,,
2155,2059,,,comerciales,commercials,,,,,,,,,,,
2156,2060,,,puedes,you can,,,,,,,,,,,
2157,2061,,,planeta,planet,,,,,,,,,,,
2158,2062,,,perdió,lost,,,,,,,,,,,
2159,2063,,,beneficio,profit,,,,,,,,,,,
2160,2064,,,miami,miami,,,,,,,,,,,
2161,2065,,,buscando,looking for,,,,,,,,,,,
2162,2066,,,sentimientos,Feelings,,,,,,,,,,,
2163,2067,,,comprar,buy online,,,,,,,,,,,
2164,2068,,,quedar,to stay,,,,,,,,,,,
2165,2069,,,accidente,accident,,,,,,,,,,,
2166,2070,,,ventaja,advantage,,,,,,,,,,,
2167,2071,,,impuesto,tax,,,,,,,,,,,
2168,2072,,,dejando,leaving,,,,,,,,,,,
2169,2073,,,distinto,different,,,,,,,,,,,
2170,2074,,,tía,Aunt.,,,,,,,,,,,
2171,2075,,,semejante,similar,,,,,,,,,,,
2172,2076,,,españolas,Spanish,,,,,,,,,,,
2173,2077,,,occidental,western,,,,,,,,,,,
2174,2078,,,capaces,capable,,,,,,,,,,,
2175,2079,,,científica,scientist,,,,,,,,,,,
2176,2080,,,tengan,have,,,,,,,,,,,
2177,2081,,,ruido,Noise,,,,,,,,,,,
2178,2082,,,individuos,individuals,,,,,,,,,,,
2179,2083,,,víctima,victim,,,,,,,,,,,
2180,2084,,,vestido,dress,,,,,,,,,,,
2181,2085,,,comunista,communist,,,,,,,,,,,
2182,2086,,,moda,Fashion,,,,,,,,,,,
2183,2087,,,títulos,Titles,,,,,,,,,,,
2184,2088,,,diagnóstico,diagnosis,,,,,,,,,,,
2185,2089,,,experiencias,experiences,,,,,,,,,,,
2186,2090,,,espejo,Mirror,,,,,,,,,,,
2187,2091,,,puente,bridge,,,,,,,,,,,
2188,2092,,,ingreso,income,,,,,,,,,,,
2189,2093,,,sueños,Dreams,,,,,,,,,,,
2190,2094,,,vehículo,vehicle,,,,,,,,,,,
2191,2095,,,convierte,converts,,,,,,,,,,,
2192,2096,,,viejos,older,,,,,,,,,,,
2193,2097,,,empezar,get started,,,,,,,,,,,
2194,2098,,,profesores,teachers,,,,,,,,,,,
2195,2099,,,pasión,passion,,,,,,,,,,,
2196,2100,,,basta,Enough is enough,,,,,,,,,,,
2197,2101,,,democrático,democratic,,,,,,,,,,,
2198,2102,,,sintió,he felt,,,,,,,,,,,
2199,2103,,,dijeron,they said,,,,,,,,,,,
2200,2104,,,comunes,commons,,,,,,,,,,,
2201,2105,,,sentimiento,feeling,,,,,,,,,,,
2202,2106,,,sentencia,sentence,,,,,,,,,,,
2203,2107,,,estatal,state,,,,,,,,,,,
2204,2108,,,madrugada,early morning,,,,,,,,,,,
2205,2109,,,moderna,Modern,,,,,,,,,,,
2206,2110,,,impacto,impact,,,,,,,,,,,
2207,2111,,,complejo,complex,,,,,,,,,,,
2208,2112,,,denuncia,denunciation,,,,,,,,,,,
2209,2113,,,toro,bull,,,,,,,,,,,
2210,2114,,,víctor,victim,,,,,,,,,,,
2211,2115,,,tabla,table,,,,,,,,,,,
2212,2116,,,delito,crime,,,,,,,,,,,
2213,2117,,,ventas,sales,,,,,,,,,,,
2214,2118,,,dominio,domain,,,,,,,,,,,
2215,2119,,,entidades,entities,,,,,,,,,,,
2216,2120,,,superiores,superiors,,,,,,,,,,,
2217,2121,,,candidatos,candidates,,,,,,,,,,,
2218,2122,,,gloria,Glory,,,,,,,,,,,
2219,2123,,,índice,index,,,,,,,,,,,
2220,2124,,,indios,indians,,,,,,,,,,,
2221,2125,,,raíz,root,,,,,,,,,,,
2222,2126,,,john,john,,,,,,,,,,,
2223,2127,,,xix,xix,,,,,,,,,,,
2224,2128,,,recordó,recalled,,,,,,,,,,,
2225,2129,,,absoluto,absolute,,,,,,,,,,,
2226,2130,,,agricultura,Agriculture,,,,,,,,,,,
2227,2131,,,marcos,frames,,,,,,,,,,,
2228,2132,,,composición,composition,,,,,,,,,,,
2229,2133,,,cuándo,when,,,,,,,,,,,
2230,2134,,,joaquín,Joaquín,,,,,,,,,,,
2231,2135,,,terminó,finished,,,,,,,,,,,
2232,2136,,,fueran,were,,,,,,,,,,,
2233,2137,,,asistencia,assistance,,,,,,,,,,,
2234,2138,,,explicación,explanation,,,,,,,,,,,
2235,2139,,,torres,Towers,,,,,,,,,,,
2236,2140,,,lógica,logic,,,,,,,,,,,
2237,2141,,,triste,sad,,,,,,,,,,,
2238,2142,,,avión,plane,,,,,,,,,,,
2239,2143,,,enfermo,ill,,,,,,,,,,,
2240,2144,,,cuyas,whose,,,,,,,,,,,
2241,2145,,,excepción,exception,,,,,,,,,,,
2242,2146,,,habló,spoke,,,,,,,,,,,
2243,2147,,,placer,pleasure,,,,,,,,,,,
2244,2148,,,humor,humor,,,,,,,,,,,
2245,2149,,,mecanismos,mechanisms,,,,,,,,,,,
2246,2150,,,cerebro,brain,,,,,,,,,,,
2247,2151,,,caliente,hot,,,,,,,,,,,
2248,2152,,,excelente,excellent,,,,,,,,,,,
2249,2153,,,darse,give yourself,,,,,,,,,,,
2250,2154,,,conocimientos,Knowledge,,,,,,,,,,,
2251,2155,,,príncipe,prince,,,,,,,,,,,
2252,2156,,,religión,Religion,,,,,,,,,,,
2253,2157,,,ganas,eagerness,,,,,,,,,,,
2254,2158,,,críticas,reviews,,,,,,,,,,,
2255,2159,,,profunda,deep,,,,,,,,,,,
2256,2160,,,manifestaciones,Demonstrations,,,,,,,,,,,
2257,2161,,,dosis,dosage,,,,,,,,,,,
2258,2162,,,baño,bathroom,,,,,,,,,,,
2259,2163,,,paro,unemployment,,,,,,,,,,,
2260,2164,,,profundo,deep,,,,,,,,,,,
2261,2165,,,conceptos,concepts,,,,,,,,,,,
2262,2166,,,depresión,depression,,,,,,,,,,,
2263,2167,,,altas,high,,,,,,,,,,,
2264,2168,,,pared,Wall,,,,,,,,,,,
2265,2169,,,liberación,liberation,,,,,,,,,,,
2266,2170,,,estrella,star,,,,,,,,,,,
2267,2171,,,duración,duration,,,,,,,,,,,
2268,2172,,,perro,Dog,,,,,,,,,,,
2269,2173,,,intentar,Attempt,,,,,,,,,,,
2270,2174,,,aumentar,increase,,,,,,,,,,,
2271,2175,,,asesinato,murder,,,,,,,,,,,
2272,2176,,,órdenes,Orders,,,,,,,,,,,
2273,2177,,,ignacio,ignacio,,,,,,,,,,,
2274,2178,,,roja,red,,,,,,,,,,,
2275,2179,,,permiten,allow,,,,,,,,,,,
2276,2180,,,despacho,office,,,,,,,,,,,
2277,2181,,,añade,adds,,,,,,,,,,,
2278,2182,,,poca,little,,,,,,,,,,,
2279,2183,,,recibe,receives,,,,,,,,,,,
2280,2184,,,muchacho,boy,,,,,,,,,,,
2281,2185,,,considerado,considered,,,,,,,,,,,
2282,2186,,,conversaciones,conversations,,,,,,,,,,,
2283,2187,,,tendrán,have,,,,,,,,,,,
2284,2188,,,definición,definition,,,,,,,,,,,
2285,2189,,,viven,live,,,,,,,,,,,
2286,2190,,,consideran,consider,,,,,,,,,,,
2287,2191,,,restos,Remains,,,,,,,,,,,
2288,2192,,,tomado,taken,,,,,,,,,,,
2289,2193,,,estadio,stadium,,,,,,,,,,,
2290,2194,,,actores,actors,,,,,,,,,,,
2291,2195,,,debió,he should have,,,,,,,,,,,
2292,2196,,,conviene,suits,,,,,,,,,,,
2293,2197,,,errores,errors,,,,,,,,,,,
2294,2198,,,negros,blacks,,,,,,,,,,,
2295,2199,,,humanidad,Humanity,,,,,,,,,,,
2296,2200,,,individual,individual,,,,,,,,,,,
2297,2201,,,hogar,Home,,,,,,,,,,,
2298,2202,,,conocida,known,,,,,,,,,,,
2299,2203,,,acontecimientos,events,,,,,,,,,,,
2300,2204,,,minuto,minute,,,,,,,,,,,
2301,2205,,,millón,Million,,,,,,,,,,,
2302,2206,,,pantalla,Screen,,,,,,,,,,,
2303,2207,,,estadounidense,American,,,,,,,,,,,
2304,2208,,,progreso,progress,,,,,,,,,,,
2305,2209,,,inició,started,,,,,,,,,,,
2306,2210,,,pieza,piece,,,,,,,,,,,
2307,2211,,,firme,firm,,,,,,,,,,,
